Invoice No,Part No,Description,Invoice Date,User Type,Order Qty,Ship Qty,B/O,Unit Price,Extended price,U/M,Tax 01,Tax 02,Unit Cost (Average),Margin % (Average),Unit Cost (Current),Margin % (Current),Discount,Territory,Salesperson,Salesperson Name,Currency,Product Code,Ship Date,Required Date,Warehouse
1000588057,2041A078-600_L,Asics Men's Tennis Polo (Red),2020/09/24,,1,1,0,69.95,69.95,EACH,TRUE,TRUE,30.1,56.97,30.1,57,0,1,66,Web Orders,,MTL,2020/09/25,2020/09/24,1
1000579200,2041A100-600_L,Asics Men Practice Spiral Top (Red),2020/09/01,,1,1,0,27.95,27.95,EACH,TRUE,TRUE,13.76,50.77,13.76,51,0,1,66,Web Orders,USD,MTL,,2020/09/01,1
1000581781,3043A018-001_M,Asics Performance Visor (Black),2020/09/07,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,10.56,47.07,10.56,47,0,1,66,Web Orders,USD,CAP,,2020/09/07,1
1000581781,3043A018-100_M,Asics Performance Visor (White),2020/09/07,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,10.56,47.07,10.56,47,0,1,66,Web Orders,USD,CAP,,2020/09/07,1
1000580460,2042A050-712_L,Asics Women's Club Tank Top (Laser Pink),2020/09/04,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,22,55.96,22,56,0,1,66,Web Orders,,WTL,,2020/09/04,1
1000583507,2042A046-300_M,Asics Women's Gel Cool Tank Top (Baltic Jewel),2020/09/13,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,30.8,43.95,30.8,44,0,1,66,Web Orders,,WTM,,2020/09/13,1
1000579589,2042A046-100_L,Asics Women's Gel Cool Tank Top (White),2020/09/02,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,30.8,43.95,30.8,44,0,1,66,Web Orders,,WTL,,2020/09/02,1
1000581930,2042A047-709_S,Asics Women's Practice Graphic Short Sleeve (Laser Pink),2020/09/07,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,12.32,58.86,12.32,59,0,1,66,Web Orders,USD,WTS,,2020/09/07,1
1000588070,3043A019-100,Asics Wristband (White),2020/09/25,,1,1,0,14.95,14.95,EACH,TRUE,TRUE,6.6,55.85,6.6,56,0,1,66,Web Orders,,WRISTBND,,2020/09/25,1
1000583258,5US18221-2006,Babolat Basic Logo Hat (Black),2020/09/12,,1,1,0,24.95,24.95,EACH,TRUE,TRUE,11.25,54.91,11.25,55,0,1,66,Web Orders,,CAP,,2020/09/12,1
1000586044,5US18221-4018,Babolat Basic Logo Hat (Blue),2020/09/19,,1,1,0,24.95,24.95,EACH,TRUE,TRUE,10.93,56.19,11.25,55,0,1,66,Web Orders,,CAP,,2020/09/19,1
1000588121,5WS17231-101,Babolat Women's Visor (White) **missing** refunded on 5000527609,2020/09/22,,1,1,0,20,20,EACH,TRUE,TRUE,7.2,64,7.2,64,0,1,66,Web Orders,USD,CAP,,2020/09/22,1
1000583258,WB-DRYC-BLK,"Diadem DryCore Wristband 4.5"" 2-pack Black",2020/09/12,,1,1,0,12.95,12.95,EACH,TRUE,TRUE,4.29,66.87,4.29,67,0,1,66,Web Orders,,WRISTBND,,2020/09/12,1
1000582617,DRYCORE,"Diadem DryCore Wristband 4.5"" 2-pack White",2020/09/05,,1,1,0,12.95,12.95,EACH,TRUE,TRUE,4.38,66.18,4.38,66,0,1,66,Web Orders,,WRISTBND,,2020/09/05,1
1000588095,SGSW2-BK,Gamma Sportline Double Wristband Black,2020/09/26,,1,1,0,6.95,6.95,EACH,TRUE,TRUE,0.67,90.36,1.02,85,0,1,66,Web Orders,,WRISTBND,,2020/09/26,1
1000588420,SGSW1-BK,Gamma Sportline Wristband Black,2020/09/14,,1,1,0,4.95,4.95,EACH,TRUE,TRUE,0.77,84.44,0.77,84,0,1,66,Web Orders,,WRISTBND,,2020/09/14,1
1000585701,285068-WH,"Head 2.5"" Single Wristband (White)",2020/09/18,,1,1,0,5.95,5.95,EACH,TRUE,TRUE,1.31,77.98,1.31,78,0,1,66,Web Orders,,WRISTBND,,2020/09/18,1
1000581914,285068-WH,"Head 2.5"" Single Wristband (White)",2020/09/09,,1,1,0,5.95,5.95,EACH,TRUE,TRUE,1.31,77.98,1.31,78,0,1,66,Web Orders,,WRISTBND,,2020/09/09,1
1000585099,285058-WH,"Head 5"" Double Wristband (White)",2020/09/16,,1,1,0,5.95,5.95,EACH,TRUE,TRUE,1.69,71.6,1.69,72,0,1,66,Web Orders,,WRISTBND,,2020/09/16,1
1000588653,285058-WH,"Head 5"" Double Wristband (White)",2020/09/27,Can Mail O,1,1,0,5.95,5.95,EACH,TRUE,TRUE,1.69,71.6,1.69,72,0,,66,Web Orders,,WRISTBND,,2020/09/27,1
1000581961,285058-WH,"Head 5"" Double Wristband (White)",2020/09/07,,1,1,0,5.95,5.95,EACH,TRUE,TRUE,1.69,71.6,1.69,72,0,1,66,Web Orders,,WRISTBND,,2020/09/07,1
1000581914,285058-WH,"Head 5"" Double Wristband (White)",2020/09/09,,1,1,0,5.95,5.95,EACH,TRUE,TRUE,1.69,71.6,1.69,72,0,1,66,Web Orders,,WRISTBND,,2020/09/09,1
1000582632,814241-WH-12,Head Women's Club Shirt (White),2020/09/09,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,6.9,30.65,6.9,31,0,1,66,Web Orders,,WTL,,2020/09/09,1
1000579589,814241-WH-12,Head Women's Club Shirt (White),2020/09/02,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,6.9,30.65,6.9,31,0,1,66,Web Orders,,WTL,,2020/09/02,1
1000581960,814241-WH-10,Head Women's Club Shirt (White),2020/09/06,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,6.9,30.65,6.9,31,0,1,66,Web Orders,,WTM,,2020/09/06,1
1000585777,679421-010,Nike AeroBill Featherlight Tennis Cap (Black/White),2020/09/18,,1,1,0,28,28,EACH,TRUE,TRUE,12.6,55,12.6,55,0,1,66,Web Orders,,CAP,,2020/09/18,1
1000582657,679421-480,Nike AeroBill Featherlight Tennis Cap (Blue/Black),2020/09/10,,1,1,0,28,28,EACH,TRUE,TRUE,12.6,55,12.6,55,0,1,66,Web Orders,,CAP,,2020/09/10,1
1000584211,679421-480,Nike AeroBill Featherlight Tennis Cap (Blue/Black),2020/09/14,,1,1,0,28,28,EACH,TRUE,TRUE,12.6,55,12.6,55,0,1,66,Web Orders,,CAP,,2020/09/14,1
1000586603,BQ8792-403_XL,Nike Boy's Court Dri-Fit Polo (Blue),2020/09/22,,1,1,0,34.95,34.95,EACH,TRUE,TRUE,19.32,44.72,19.32,45,0,1,66,Web Orders,,MTXL,2020/09/23,2020/09/22,1
1000588416,AR2484-010_XS,Nike Boy's Court Dri-Fit Shorts (Black),2020/09/15,,1,1,0,35,35,EACH,TRUE,TRUE,15.99,54.31,15.92,55,0,,66,Web Orders,,BSXS,,2020/09/15,1
1000588765,AR2484-010_M,Nike Boy's Court Dri-Fit Shorts (Black),2020/09/25,,1,1,0,35,35,EACH,TRUE,TRUE,16.01,54.26,15.92,55,0,1,66,Web Orders,,BSM,,2020/09/25,1
1000588765,BV7032-100_L,Nike Boy's Court Dri-Fit Top (White) ??,2020/09/25,,1,1,0,35,35,EACH,TRUE,TRUE,15.92,54.51,15.92,55,0,1,66,Web Orders,,BTL,,2020/09/25,1
1000588383,AV6965-010,Nike Court AeroBill Heritage86 (Black),2020/09/15,,1,1,0,32,32,EACH,TRUE,TRUE,14.72,54,14.72,54,0,1,66,Web Orders,,CAP,,2020/09/15,1
1000579241,AV7000-010,Nike Court AeroBill Heritage86 Visor (Black),2020/09/01,,1,1,0,28,28,EACH,TRUE,TRUE,12.88,54,12.88,54,0,1,66,Web Orders,,CAP,,2020/09/01,1
1000587309,AV7000-010,Nike Court AeroBill Heritage86 Visor (Black),2020/09/23,,1,1,0,28,28,EACH,TRUE,TRUE,12.88,54,12.88,54,0,1,66,Web Orders,,CAP,2020/09/24,2020/09/23,1
1000585190,AR2348-508_L,Nike Girl's Court Dri-Fit T-Shirt (Purple),2020/09/15,,1,1,0,33.6,33.6,EACH,TRUE,TRUE,19.32,42.5,19.32,43,0,1,66,Web Orders,,WTL,,2020/09/15,1
1000586062,AR2501-550_XL,Nike Girl's Court Dri-Fit Tank Top (Purple),2020/09/20,,1,1,0,24.5,24.5,EACH,FALSE,TRUE,15.92,35.02,15.92,35,0,1,66,Web Orders,,GTXL,,2020/09/20,1
1000586062,AR2349-550_XL,Nike Girl's Court Skirt (Purple),2020/09/20,,1,1,0,33.6,33.6,EACH,TRUE,TRUE,21.84,35,21.84,35,0,1,66,Web Orders,,GSKXL,,2020/09/20,1
1000581874,AO8351-100_XL,Nike Girl's Pure Top (White/Black),2020/09/07,Can Mail O,1,1,0,39.95,39.95,EACH,TRUE,TRUE,22.08,44.73,22.08,45,0,,66,Web Orders,,GTXL,,2020/09/07,1
1000588386,852184-010,Nike Heritage 86 (Black),2020/09/16,,1,1,0,32,32,EACH,TRUE,TRUE,14.4,55,14.4,55,0,1,66,Web Orders,,CAP,,2020/09/16,1
1000586044,852184-010,Nike Heritage 86 (Black),2020/09/19,,1,1,0,32,32,EACH,TRUE,TRUE,14.4,55,14.4,55,0,1,66,Web Orders,,CAP,,2020/09/19,1
1000588374,888206-634_XL,Nike Men's AeroReact Rafa T-Shirt (Red/White),2020/09/15,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,55.2,7.92,55.2,8,0,1,66,Web Orders,,MTXL,,2020/09/15,1
1000588094,AJ8110-659_L,Nike Men's Court Advantage Polo (Burgundy),2020/09/26,,1,1,0,58.79,58.79,EACH,TRUE,TRUE,38.64,34.27,38.64,34,0,1,66,Web Orders,,MTL,2020/09/26,2020/09/26,1
1000588092,AJ7847-100_L,Nike Men's Court Advantage Polo (White/Black),2020/09/25,,1,1,0,60,60,EACH,TRUE,TRUE,55.2,8,55.2,8,0,1,66,Web Orders,,MTL,,2020/09/25,1
1000588408,CI9152-010_XXL,Nike Men's Court AeroReact Rafa Slam Top (Black),2020/09/14,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTXXL,,2020/09/14,1
1000587843,CI9152-010_S,Nike Men's Court AeroReact Rafa Slam Top (Black),2020/09/14,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,,66,Web Orders,,MTS,,2020/09/14,1
1000587843,CI9152-010_XL,Nike Men's Court AeroReact Rafa Slam Top (Black),2020/09/14,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,,66,Web Orders,,MTXL,,2020/09/14,1
1000583515,CI9152-010_XL,Nike Men's Court AeroReact Rafa Slam Top (Black),2020/09/13,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTXL,,2020/09/13,1
1000583515,CI9152-010_M,Nike Men's Court AeroReact Rafa Slam Top (Black),2020/09/13,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTM,,2020/09/13,1
1000583515,CI9152-010_S,Nike Men's Court AeroReact Rafa Slam Top (Black),2020/09/13,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTS,,2020/09/13,1
1000583270,CI9152-010_M,Nike Men's Court AeroReact Rafa Slam Top (Black),2020/09/13,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTM,,2020/09/13,1
1000588370,CI9152-702_S,Nike Men's Court AeroReact Rafa Slam Top (Neon Yellow),2020/09/14,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTS,,2020/09/14,1
1000588383,CI9152-702_XXL,Nike Men's Court AeroReact Rafa Slam Top (Neon Yellow),2020/09/15,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTXXL,,2020/09/15,1
1000588408,CI9152-702_XL,Nike Men's Court AeroReact Rafa Slam Top (Neon Yellow),2020/09/14,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTXL,,2020/09/14,1
1000587843,CI9152-702_XL,Nike Men's Court AeroReact Rafa Slam Top (Neon Yellow),2020/09/14,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,,66,Web Orders,,MTXL,,2020/09/14,1
1000587843,CI9152-702_L,Nike Men's Court AeroReact Rafa Slam Top (Neon Yellow),2020/09/14,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,,66,Web Orders,,MTL,,2020/09/14,1
1000583515,CI9152-702_S,Nike Men's Court AeroReact Rafa Slam Top (Neon Yellow),2020/09/13,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTS,,2020/09/13,1
1000583270,CI9152-702_M,Nike Men's Court AeroReact Rafa Slam Top (Neon Yellow),2020/09/13,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTM,,2020/09/13,1
1000588382,CI9152-702_L,Nike Men's Court AeroReact Rafa Slam Top (Neon Yellow),2020/09/14,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTL,,2020/09/14,1
1000588384,CI9152-702_M,Nike Men's Court AeroReact Rafa Slam Top (Neon Yellow),2020/09/15,,1,1,0,0,0,EACH,TRUE,TRUE,54,,54,,0,1,66,Web Orders,,MTM,,2020/09/15,1
1000582983,AJ8183-100_S,Nike Men's Court Challenger Shirt (Blue/Black),2020/09/06,,1,1,0,55,55,EACH,TRUE,TRUE,50.6,8,50.6,8,0,1,66,Web Orders,,MTS,,2020/09/06,1
1000584211,AJ8202-442_XL,Nike Men's Court Challenger Shirt (Light Blue),2020/09/14,,1,1,0,64,64,EACH,TRUE,TRUE,29.44,54,29.44,54,0,1,66,Web Orders,,MTXL,,2020/09/14,1
1000586544,AJ8202-100_L,Nike Men's Court Challenger T-Shirt (White),2020/09/22,,1,1,0,48,48,EACH,TRUE,TRUE,29.44,38.67,29.44,39,0,1,66,Web Orders,,MTL,2020/09/23,2020/09/22,1
1000580482,AT4235-100_XXL,Nike Men's Court Challenger Top (White/Volt),2020/09/02,,1,1,0,58.8,58.8,EACH,TRUE,TRUE,38.22,35,38.22,35,0,1,66,Web Orders,,MTXXL,,2020/09/02,1
1000584308,CJ0429-100_XXL,Nike Men's Court Dri-Fit (White/Black)  **missing**,2020/09/12,In-Store,1,1,0,30,30,EACH,TRUE,TRUE,13.65,54.5,13.65,55,0,,66,Web Orders,,MTXXL,,2020/09/12,1
1000588370,939265-010_S,Nike Men's Court Dri-Fit Short (Black),2020/09/14,,1,1,0,55,55,EACH,TRUE,TRUE,24.83,54.85,24.75,55,0,1,66,Web Orders,,MSS,,2020/09/14,1
1000586603,939265-010_S,Nike Men's Court Dri-Fit Short (Black),2020/09/22,,1,1,0,55,55,EACH,TRUE,TRUE,24.83,54.85,24.75,55,0,1,66,Web Orders,,MSS,2020/09/23,2020/09/22,1
1000580482,AT4319-100_L,Nike Men's Court Dri-Fit Shorts (White/Volt),2020/09/02,,1,1,0,58.8,58.8,EACH,TRUE,TRUE,38.22,35,38.22,35,0,1,66,Web Orders,,MSL,,2020/09/02,1
1000581893,AT4319-100_L,Nike Men's Court Dri-Fit Shorts (White/Volt),2020/09/08,,1,1,0,58.8,58.8,EACH,TRUE,TRUE,38.22,35,38.22,35,0,1,66,Web Orders,,MSL,,2020/09/08,1
1000581857,939134-010_XL,Nike Men's Court Dri-FIT Top (Black),2020/09/07,,1,1,0,43.95,43.95,EACH,TRUE,TRUE,22.08,49.76,22.08,50,0,1,66,Web Orders,,MTXL,,2020/09/07,1
1000582657,939134-100_M,Nike Men's Court Dri-FIT Top (White),2020/09/10,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,22.08,44.73,22.08,45,0,1,66,Web Orders,,MTM,,2020/09/10,1
1000580484,939134-100_M,Nike Men's Court Dri-FIT Top (White),2020/09/05,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,22.08,44.73,22.08,45,0,1,66,Web Orders,,MTM,,2020/09/05,1
1000586602,AQ7732-100_XL,Nike Men's Court Dry Court Blade Polo (White),2020/09/22,Can Mail O,1,1,0,49.95,49.95,EACH,TRUE,TRUE,25.3,49.35,25.3,49,0,,66,Web Orders,,MTXL,2020/09/23,2020/09/22,1
1000581857,939137-438_XL,Nike Men's Court Dry Polo (Indigo),2020/09/07,,1,1,0,41.25,41.25,EACH,TRUE,TRUE,25.3,38.67,25.3,39,0,1,66,Web Orders,,MTXL,,2020/09/07,1
1000588350,AO1148-100_M,Nike Men's Court Dry Shirt (White),2020/09/16,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,19.32,35.49,19.32,35,0,1,66,Web Orders,,MTM,,2020/09/16,1
1000588052,AO1148-100_M,Nike Men's Court Dry Shirt (White),2020/09/24,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,19.32,35.49,19.32,35,0,1,66,Web Orders,,MTM,2020/09/25,2020/09/24,1
1000582983,AO1148-100_S,Nike Men's Court Dry Shirt (White),2020/09/06,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,19.32,35.49,19.32,35,0,1,66,Web Orders,,MTS,,2020/09/06,1
1000588349,AO1148-100_S,Nike Men's Court Dry Shirt (White)  **MISSING-REFUNDED**,2020/09/13,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,19.32,35.49,19.32,35,0,1,66,Web Orders,,MTS,,2020/09/13,1
1000586044,939273-010_S,Nike Men's Court Dry Shorts (Black),2020/09/19,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,25.3,49.35,25.3,49,0,1,66,Web Orders,,MTS,,2020/09/19,1
1000586098,939273-010_XS,Nike Men's Court Dry Shorts (Black),2020/09/20,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,25.3,49.35,25.3,49,0,1,66,Web Orders,,MTXS,,2020/09/20,1
1000584211,887515-438_XL,Nike Men's Court Flex Ace (Blue),2020/09/14,,1,1,0,53.95,53.95,EACH,TRUE,TRUE,34.04,36.9,34.04,37,0,1,66,Web Orders,,MSXL,,2020/09/14,1
1000581857,887515-438_XL,Nike Men's Court Flex Ace (Blue),2020/09/07,,1,1,0,53.95,53.95,EACH,TRUE,TRUE,34.04,36.9,34.04,37,0,1,66,Web Orders,,MSXL,,2020/09/07,1
1000581820,887515-100_L,Nike Men's Court Flex Ace (White),2020/09/05,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,34.04,43.22,34.04,43,0,1,66,Web Orders,,MSL,,2020/09/05,1
1000581857,887515-100_XL,Nike Men's Court Flex Ace (White),2020/09/07,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,34.04,43.22,34.04,43,0,1,66,Web Orders,,MSXL,,2020/09/07,1
1000583287,887515-010_L,Nike Men's Court Flex Ace Short (Black),2020/09/08,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,33.89,43.47,33.67,44,0,1,66,Web Orders,,MSL,,2020/09/08,1
1000585719,934656-438_L,Nike Men's Court Heritage Polo (Indigo),2020/09/18,,1,1,0,47.95,47.95,EACH,TRUE,TRUE,29.44,38.6,29.44,39,0,1,66,Web Orders,,MTL,,2020/09/18,1
1000581880,934656-438_M,Nike Men's Court Heritage Polo (Indigo),2020/09/08,,1,1,0,47.95,47.95,EACH,TRUE,TRUE,29.44,38.6,29.44,39,0,1,66,Web Orders,,MTM,,2020/09/08,1
1000588383,934656-011_XL,Nike Men's Court Polo (Black),2020/09/15,,1,1,0,47.95,47.95,EACH,TRUE,TRUE,29.44,38.6,29.44,39,0,1,66,Web Orders,,MTXL,,2020/09/15,1
1000585719,934656-508_L,Nike Men's Court Polo (Purple),2020/09/18,,1,1,0,47.95,47.95,EACH,TRUE,TRUE,29.44,38.6,29.44,39,0,1,66,Web Orders,,MTL,,2020/09/18,1
1000581880,BV7010-063_M,Nike Men's Court T-Shirt (Grey),2020/09/08,,1,1,0,35,35,EACH,TRUE,TRUE,15.92,54.51,15.92,55,0,1,66,Web Orders,,MTM,,2020/09/08,1
1000583505,BV7010-547_M,Nike Men's Court Top (Purple),2020/09/13,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,15.92,46.84,15.92,47,0,1,66,Web Orders,,MTM,,2020/09/13,1
1000581880,BV7010-547_M,Nike Men's Court Top (Purple),2020/09/08,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,15.92,46.84,15.92,47,0,1,66,Web Orders,,MTM,,2020/09/08,1
1000579241,830821-010_XL,"Nike Men's Dry 9"" Shorts (Black/White)",2020/09/01,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,27.5,8.18,27.5,8,0,1,66,Web Orders,,MSXL,,2020/09/01,1
1000581857,887515-009_XXL,Nike Men's Flex Ace Shorts (Black),2020/09/07,,1,1,0,36.95,36.95,EACH,TRUE,TRUE,34.04,7.88,34.04,8,0,1,66,Web Orders,,MSXXL,,2020/09/07,1
1000586544,CJ0511-100_L,Nike Men's Nkct Advantage Essential Polo (White),2020/09/22,,1,1,0,69.95,69.95,EACH,TRUE,TRUE,36.8,47.39,36.8,47,0,1,66,Web Orders,,MTL,2020/09/23,2020/09/22,1
1000588388,CJ0511-010_S,Nike Men's Nkct Advantge Essential Polo (Black),2020/09/16,,1,1,0,69.95,69.95,EACH,TRUE,TRUE,36.8,47.39,36.8,47,0,1,66,Web Orders,,MTS,,2020/09/16,1
1000588072,BV1089-100_S,Nike Men's Nkct Jacket Essential (White),2020/09/25,,1,1,0,80,80,EACH,TRUE,TRUE,36.8,54,36.8,54,0,1,66,Web Orders,,MJS,,2020/09/25,1
1000581473,801710-046_L,Nike Men's RF Dry Men's T-Shirt (Electric Green) ??,2020/09/07,,1,1,0,53.95,53.95,EACH,TRUE,TRUE,50,7.32,50,7,0,1,66,Web Orders,,MTL,,2020/09/07,1
1000588092,AH6762-450_L,Nike Men's RF Polo (Aluminum),2020/09/25,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,43.7,12.51,43.7,13,0,1,66,Web Orders,,MTL,,2020/09/25,1
1000585705,AH6762-450_XL,Nike Men's RF Polo (Aluminum),2020/09/18,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,43.7,12.51,43.7,13,0,1,66,Web Orders,,MTXL,,2020/09/18,1
1000581473,AH6762-450_L,Nike Men's RF Polo (Aluminum),2020/09/07,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,43.7,12.51,43.7,13,0,1,66,Web Orders,,MTL,,2020/09/07,1
1000583505,BV7016-045_M,Nike Men's Top (Black),2020/09/13,,1,1,0,24.5,24.5,EACH,TRUE,TRUE,15.92,35.02,15.92,35,0,1,66,Web Orders,,MTM,,2020/09/13,1
1000580482,939080-303_XXL,Nike Men's Zonal Cooling RF Advantage (Midnight Blue/Orange),2020/09/02,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,55.2,7.92,55.2,8,0,1,66,Web Orders,,MTXXL,,2020/09/02,1
1000587309,899656-100,Nike Women's Aerobill Tennis Visor (White/Black),2020/09/23,,1,1,0,28,28,EACH,TRUE,TRUE,13.04,53.43,12.88,54,0,1,66,Web Orders,,CAP,2020/09/24,2020/09/23,1
1000588350,899656-100,Nike Women's Aerobill Tennis Visor (White/Black) **sub**,2020/09/16,,1,1,0,28,28,EACH,TRUE,TRUE,13.04,53.43,12.88,54,0,1,66,Web Orders,,CAP,,2020/09/16,1
1000581851,939318-010_M,Nike Women's Court Dri-Fit Skirt (Black/White),2020/09/07,,1,1,0,68,68,EACH,TRUE,TRUE,30.94,54.5,30.94,55,0,1,66,Web Orders,,WSKM,,2020/09/07,1
1000579886,AJ8735-010_S,Nike Women's Court Dri-Fit Slam Skirt (Black),2020/09/04,,1,1,0,76,76,EACH,TRUE,TRUE,43.7,42.5,43.7,43,0,1,66,Web Orders,,WSKS,,2020/09/04,1
1000585190,AR2348-336_L,Nike Women's Court Dri-Fit T-Shirt (Teal),2020/09/15,,1,1,0,33.6,33.6,EACH,TRUE,TRUE,19.32,42.5,19.32,43,0,1,66,Web Orders,,WTL,,2020/09/15,1
1000586883,939314-251_S,Nike Women's Court Dri-Fit Tank Top (Gold),2020/09/21,,1,1,0,38.5,38.5,EACH,TRUE,TRUE,25.02,35.01,25.02,35,0,1,66,Web Orders,,WTS,,2020/09/21,1
1000581851,939328-010_S,Nike Women's Court Dri-Fit Top (Black),2020/09/07,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,29.28,46.72,29.12,47,0,1,66,Web Orders,,WTS,,2020/09/07,1
1000579232,939308-010_S,Nike Women's Court Dri Fit Dress (Black),2020/09/01,,1,1,0,58,58,EACH,TRUE,TRUE,38.47,33.67,38.22,34,0,1,66,Web Orders,,WDS,,2020/09/01,1
1000581846,939308-010_S,Nike Women's Court Dri Fit Dress (Black),2020/09/06,,1,1,0,58,58,EACH,TRUE,TRUE,38.47,33.67,38.22,34,0,,66,Web Orders,,WDS,,2020/09/06,1
1000582683,939308-438_XS,Nike Women's Court Dry Dress (Indigo),2020/09/10,,1,1,0,58,58,EACH,TRUE,TRUE,38.64,33.38,38.64,33,0,1,66,Web Orders,,WDXS,2020/09/11,2020/09/10,1
1000586344,939308-438_S,Nike Women's Court Dry Dress (Indigo),2020/09/15,,1,1,0,58,58,EACH,TRUE,TRUE,38.64,33.38,38.64,33,0,1,66,Web Orders,,WDS,,2020/09/15,1
1000581851,939318-100_M,Nike Women's Court Dry Flouncy Skirt (White),2020/09/07,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,31.28,47.82,31.28,48,0,1,66,Web Orders,,WSKM,,2020/09/07,1
1000588114,939328-627_S,Nike Women's Court Dry Shirt (True Berry),2020/09/26,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,29.44,46.42,29.44,46,0,1,66,Web Orders,,WSKS,,2020/09/26,1
1000581851,939328-627_S,Nike Women's Court Dry Shirt (True Berry),2020/09/07,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,29.44,46.42,29.44,46,0,1,66,Web Orders,,WSKS,,2020/09/07,1
1000584537,939320-010_L,Nike Women's Court Dry Skirt (Black),2020/09/12,In-Store,1,1,0,49.95,49.95,EACH,TRUE,TRUE,29.44,41.06,29.44,41,0,,66,Web Orders,,WSKL,,2020/09/12,1
1000588114,939318-438_S,Nike Women's Court Dry Skirt (Indigo),2020/09/26,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,31.28,47.82,31.28,48,0,1,66,Web Orders,,WSKS,,2020/09/26,1
1000580489,939318-438_XS,Nike Women's Court Dry Skirt (Indigo),2020/09/03,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,31.28,47.82,31.28,48,0,1,66,Web Orders,,WSKXS,,2020/09/03,1
1000586344,939318-438_S,Nike Women's Court Dry Skirt (Indigo),2020/09/15,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,31.28,47.82,31.28,48,0,1,66,Web Orders,,WSKS,,2020/09/15,1
1000586045,939318-438_M,Nike Women's Court Dry Skirt (Indigo),2020/09/19,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,31.28,47.82,31.28,48,0,1,66,Web Orders,,WSKM,,2020/09/19,1
1000585190,939318-438_S,Nike Women's Court Dry Skirt (Indigo),2020/09/15,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,31.28,47.82,31.28,48,0,1,66,Web Orders,,WSKS,,2020/09/15,1
1000583502,939314-438_S,Nike Women's Court Dry Tank Top (Indigo),2020/09/13,,1,1,0,38.5,38.5,EACH,TRUE,TRUE,25.3,34.29,25.3,34,0,,66,Web Orders,,WTS,,2020/09/13,1
1000586045,939314-438_M,Nike Women's Court Dry Tank Top (Indigo),2020/09/19,,1,1,0,38.5,38.5,EACH,TRUE,TRUE,25.3,34.29,25.3,34,0,1,66,Web Orders,,WTM,,2020/09/19,1
